0.000000000000000000e+00,1.000000000000000000e+02,7.000000000000000000e+00,2.800000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02
3.000000000000000000e+00,9.900000000000000000e+01,7.000000000000000000e+00,2.771448979591836519e+02,3.000000000000000000e+00,9.900000000000000000e+01
6.000000000000000000e+00,9.800000000000000000e+01,7.000000000000000000e+00,2.742897959183673606e+02,6.000000000000000000e+00,9.800000000000000000e+01
6.000000000000000000e+00,9.700000000000000000e+01,7.000000000000000000e+00,2.714897959183673493e+02,6.000000000000000000e+00,9.700000000000000000e+01
4.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+00,2.687265306122449715e+02,4.000000000000000000e+00,9.600000000000000000e+01
2.000000000000000000e+00,9.500000000000000000e+01,7.000000000000000000e+00,2.659632653061224232e+02,2.000000000000000000e+00,9.500000000000000000e+01
1.000000000000000000e+00,9.400000000000000000e+01,7.000000000000000000e+00,2.631816326530612287e+02,1.000000000000000000e+00,9.400000000000000000e+01
0.000000000000000000e+00,9.300000000000000000e+01,7.000000000000000000e+00,2.604000000000000341e+02,0.000000000000000000e+00,9.300000000000000000e+01
1.000000000000000000e+00,9.200000000000000000e+01,7.000000000000000000e+00,2.575816326530612628e+02,1.000000000000000000e+00,9.200000000000000000e+01
2.000000000000000000e+00,9.100000000000000000e+01,7.000000000000000000e+00,2.547632653061224346e+02,2.000000000000000000e+00,9.100000000000000000e+01
1.000000000000000000e+00,9.000000000000000000e+01,7.000000000000000000e+00,2.519816326530612116e+02,1.000000000000000000e+00,9.000000000000000000e+01
0.000000000000000000e+00,8.900000000000000000e+01,7.000000000000000000e+00,2.492000000000000171e+02,0.000000000000000000e+00,8.900000000000000000e+01
1.000000000000000000e+00,8.800000000000000000e+01,7.000000000000000000e+00,2.463816326530612457e+02,1.000000000000000000e+00,8.800000000000000000e+01
1.000000000000000000e+00,8.700000000000000000e+01,7.000000000000000000e+00,2.435816326530612344e+02,1.000000000000000000e+00,8.700000000000000000e+01
0.000000000000000000e+00,8.600000000000000000e+01,7.000000000000000000e+00,2.407999999999999829e+02,0.000000000000000000e+00,8.600000000000000000e+01
2.000000000000000000e+00,8.500000000000000000e+01,7.000000000000000000e+00,2.379632653061224516e+02,2.000000000000000000e+00,8.500000000000000000e+01
0.000000000000000000e+00,8.400000000000000000e+01,7.000000000000000000e+00,2.352000000000000171e+02,0.000000000000000000e+00,8.400000000000000000e+01
3.000000000000000000e+00,8.300000000000000000e+01,7.000000000000000000e+00,2.323448979591836974e+02,3.000000000000000000e+00,8.300000000000000000e+01
1.000000000000000000e+00,8.200000000000000000e+01,7.000000000000000000e+00,2.295816326530612344e+02,1.000000000000000000e+00,8.200000000000000000e+01
2.000000000000000000e+00,8.100000000000000000e+01,7.000000000000000000e+00,2.267632653061224346e+02,2.000000000000000000e+00,8.100000000000000000e+01
1.000000000000000000e+00,8.000000000000000000e+01,7.000000000000000000e+00,2.239816326530612116e+02,1.000000000000000000e+00,8.000000000000000000e+01
1.000000000000000000e+00,7.900000000000000000e+01,7.000000000000000000e+00,2.211816326530612287e+02,1.000000000000000000e+00,7.900000000000000000e+01
0.000000000000000000e+00,7.800000000000000000e+01,7.000000000000000000e+00,2.184000000000000341e+02,0.000000000000000000e+00,7.800000000000000000e+01
2.000000000000000000e+00,7.700000000000000000e+01,7.000000000000000000e+00,2.155632653061224460e+02,2.000000000000000000e+00,7.700000000000000000e+01
3.000000000000000000e+00,7.600000000000000000e+01,7.000000000000000000e+00,2.127448979591836746e+02,3.000000000000000000e+00,7.600000000000000000e+01
1.000000000000000000e+00,7.500000000000000000e+01,7.000000000000000000e+00,2.099816326530612116e+02,1.000000000000000000e+00,7.500000000000000000e+01
5.000000000000000000e+00,7.400000000000000000e+01,7.000000000000000000e+00,2.071081632653061320e+02,5.000000000000000000e+00,7.400000000000000000e+01
4.000000000000000000e+00,7.300000000000000000e+01,7.000000000000000000e+00,2.043265306122449374e+02,4.000000000000000000e+00,7.300000000000000000e+01
2.000000000000000000e+00,7.200000000000000000e+01,7.000000000000000000e+00,2.015632653061224460e+02,2.000000000000000000e+00,7.200000000000000000e+01
1.000000000000000000e+00,7.100000000000000000e+01,7.000000000000000000e+00,1.987816326530612230e+02,1.000000000000000000e+00,7.100000000000000000e+01
3.000000000000000000e+00,7.000000000000000000e+01,7.000000000000000000e+00,1.959448979591836633e+02,3.000000000000000000e+00,7.000000000000000000e+01
6.000000000000000000e+00,6.900000000000000000e+01,7.000000000000000000e+00,1.930897959183673720e+02,6.000000000000000000e+00,6.900000000000000000e+01
6.000000000000000000e+00,6.800000000000000000e+01,7.000000000000000000e+00,1.902897959183673890e+02,6.000000000000000000e+00,6.800000000000000000e+01
6.000000000000000000e+00,6.700000000000000000e+01,7.000000000000000000e+00,1.874897959183673493e+02,6.000000000000000000e+00,6.700000000000000000e+01
6.000000000000000000e+00,6.600000000000000000e+01,7.000000000000000000e+00,1.846897959183673663e+02,6.000000000000000000e+00,6.600000000000000000e+01
3.000000000000000000e+00,6.500000000000000000e+01,7.000000000000000000e+00,1.819448979591836633e+02,3.000000000000000000e+00,6.500000000000000000e+01
3.000000000000000000e+00,6.400000000000000000e+01,7.000000000000000000e+00,1.791448979591836803e+02,3.000000000000000000e+00,6.400000000000000000e+01
3.000000000000000000e+00,6.300000000000000000e+01,7.000000000000000000e+00,1.763448979591836974e+02,3.000000000000000000e+00,6.300000000000000000e+01
2.000000000000000000e+00,6.200000000000000000e+01,7.000000000000000000e+00,1.735632653061224460e+02,2.000000000000000000e+00,6.200000000000000000e+01
2.000000000000000000e+00,6.100000000000000000e+01,7.000000000000000000e+00,1.707632653061224630e+02,2.000000000000000000e+00,6.100000000000000000e+01
2.000000000000000000e+00,6.000000000000000000e+01,7.000000000000000000e+00,1.679632653061224516e+02,2.000000000000000000e+00,6.000000000000000000e+01
2.000000000000000000e+00,5.900000000000000000e+01,7.000000000000000000e+00,1.651632653061224687e+02,2.000000000000000000e+00,5.900000000000000000e+01
4.000000000000000000e+00,5.800000000000000000e+01,7.000000000000000000e+00,1.623265306122449374e+02,4.000000000000000000e+00,5.800000000000000000e+01
6.000000000000000000e+00,5.700000000000000000e+01,7.000000000000000000e+00,1.594897959183673493e+02,6.000000000000000000e+00,5.700000000000000000e+01
1.000000000000000000e+00,5.600000000000000000e+01,7.000000000000000000e+00,1.567816326530612230e+02,1.000000000000000000e+00,5.600000000000000000e+01
4.000000000000000000e+00,5.500000000000000000e+01,7.000000000000000000e+00,1.539265306122449033e+02,4.000000000000000000e+00,5.500000000000000000e+01
7.000000000000000000e+00,5.400000000000000000e+01,7.000000000000000000e+00,1.510714285714285836e+02,7.000000000000000000e+00,5.400000000000000000e+01
