0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02
3.000000000000000000e+00,9.900000000000000000e+01,1.000000000000000000e+00,3.689999999999999858e+01,3.000000000000000000e+00,9.900000000000000000e+01
6.000000000000000000e+00,9.800000000000000000e+01,1.000000000000000000e+00,3.380000000000000426e+01,6.000000000000000000e+00,9.800000000000000000e+01
6.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,3.340000000000000568e+01,6.000000000000000000e+00,9.700000000000000000e+01
4.000000000000000000e+00,9.600000000000000000e+01,1.000000000000000000e+00,3.480000000000000426e+01,4.000000000000000000e+00,9.600000000000000000e+01
2.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,3.620000000000000284e+01,2.000000000000000000e+00,9.500000000000000000e+01
1.000000000000000000e+00,9.400000000000000000e+01,1.000000000000000000e+00,3.670000000000000284e+01,1.000000000000000000e+00,9.400000000000000000e+01
0.000000000000000000e+00,9.300000000000000000e+01,1.000000000000000000e+00,3.720000000000000284e+01,0.000000000000000000e+00,9.300000000000000000e+01
1.000000000000000000e+00,9.200000000000000000e+01,1.000000000000000000e+00,3.590000000000000568e+01,1.000000000000000000e+00,9.200000000000000000e+01
2.000000000000000000e+00,9.100000000000000000e+01,1.000000000000000000e+00,3.460000000000000142e+01,2.000000000000000000e+00,9.100000000000000000e+01
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,3.510000000000000142e+01,1.000000000000000000e+00,9.000000000000000000e+01
0.000000000000000000e+00,8.900000000000000000e+01,1.000000000000000000e+00,3.560000000000000142e+01,0.000000000000000000e+00,8.900000000000000000e+01
1.000000000000000000e+00,8.800000000000000000e+01,1.000000000000000000e+00,3.430000000000000426e+01,1.000000000000000000e+00,8.800000000000000000e+01
1.000000000000000000e+00,8.700000000000000000e+01,1.000000000000000000e+00,3.390000000000000568e+01,1.000000000000000000e+00,8.700000000000000000e+01
