0.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02
3.000000000000000000e+00,9.900000000000000000e+01,3.000000000000000000e+00,1.185000000000000142e+02,3.000000000000000000e+00,9.900000000000000000e+01
6.000000000000000000e+00,9.800000000000000000e+01,3.000000000000000000e+00,1.170000000000000142e+02,6.000000000000000000e+00,9.800000000000000000e+01
6.000000000000000000e+00,9.700000000000000000e+01,3.000000000000000000e+00,1.158000000000000114e+02,6.000000000000000000e+00,9.700000000000000000e+01
4.000000000000000000e+00,9.600000000000000000e+01,3.000000000000000000e+00,1.148000000000000114e+02,4.000000000000000000e+00,9.600000000000000000e+01
2.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+00,1.137999999999999972e+02,2.000000000000000000e+00,9.500000000000000000e+01
1.000000000000000000e+00,9.400000000000000000e+01,3.000000000000000000e+00,1.127000000000000171e+02,1.000000000000000000e+00,9.400000000000000000e+01
0.000000000000000000e+00,9.300000000000000000e+01,3.000000000000000000e+00,1.116000000000000085e+02,0.000000000000000000e+00,9.300000000000000000e+01
1.000000000000000000e+00,9.200000000000000000e+01,3.000000000000000000e+00,1.103000000000000114e+02,1.000000000000000000e+00,9.200000000000000000e+01
2.000000000000000000e+00,9.100000000000000000e+01,3.000000000000000000e+00,1.089999999999999858e+02,2.000000000000000000e+00,9.100000000000000000e+01
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,1.079000000000000057e+02,1.000000000000000000e+00,9.000000000000000000e+01
0.000000000000000000e+00,8.900000000000000000e+01,3.000000000000000000e+00,1.068000000000000114e+02,0.000000000000000000e+00,8.900000000000000000e+01
1.000000000000000000e+00,8.800000000000000000e+01,3.000000000000000000e+00,1.055000000000000142e+02,1.000000000000000000e+00,8.800000000000000000e+01
1.000000000000000000e+00,8.700000000000000000e+01,3.000000000000000000e+00,1.043000000000000114e+02,1.000000000000000000e+00,8.700000000000000000e+01
0.000000000000000000e+00,8.600000000000000000e+01,3.000000000000000000e+00,1.031999999999999886e+02,0.000000000000000000e+00,8.600000000000000000e+01
2.000000000000000000e+00,8.500000000000000000e+01,3.000000000000000000e+00,1.017999999999999972e+02,2.000000000000000000e+00,8.500000000000000000e+01
0.000000000000000000e+00,8.400000000000000000e+01,3.000000000000000000e+00,1.008000000000000114e+02,0.000000000000000000e+00,8.400000000000000000e+01
3.000000000000000000e+00,8.300000000000000000e+01,3.000000000000000000e+00,9.930000000000001137e+01,3.000000000000000000e+00,8.300000000000000000e+01
